topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csv2,P2.csv3,P2.csv4,P2.csv5,P2.csv6,P2.csv7,P2.csv8,P2.csv9,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csv2,P1.csv3,P1.csv4,P1.csv5,P1.csv6,P1.csv7,P1.csv8,P1.csv9,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csv2,A2.csv3,A2.csv4,A2.csv5,A2.csv6,A2.csv7,A2.csv8,A2.csv9,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csv2,H2.csv3,H2.csv4,H2.csv5,H2.csv6,H2.csv7,H2.csv8,H2.csv9,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,N_H2.csv2,N_H2.csv3,N_H2.csv4,N_H2.csv5,N_H2.csv6,N_H2.csv7,N_H2.csv8,N_H2.csv9,A1.csv0,A1.csv1,A1.csv2,A1.csv3,A1.csv4,A1.csv5,A1.csv6,A1.csv7,A1.csv8,A1.csv9,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csv2,H1.csv3,H1.csv4,H1.csv5,H1.csv6,H1.csv7,H1.csv8,H1.csv9,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1,N_H1.csv2,N_H1.csv3,N_H1.csv4,N_H1.csv5,N_H1.csv6,N_H1.csv7,N_H1.csv8,N_H1.csv9
0,0,0,0,0,1,0,0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0241669082641601,0.0203191757202148,-0.0051602172851562,0.0004247665405273,0.0002099227905273,-0.0043184661865234,0.0041445541381835,0.0007061767578125,-0.0061307525634765,0.0110535430908203,-0.000291820526123,0.0794188432133034,-7.160186767578125e-05,-5.748748779296875e-05,-5.565643310546875e-05,-0.0001149368286132,-2.1514892578125e-05,-4.96673583984375e-05,-7.38525390625e-05,-0.0001079559326171,-7.5225830078125e-05,-2.76947021484375e-05,,,,,,,,,,,,,-0.0069099044799804,0.0124352264404296,-0.0090246963500976,0.0092594528198242,-0.0039957809448242,0.0014700317382812,0.0042644882202148,-0.0031320190429687,0.0057783889770507,0.0012020874023437,0.0011347274780273,0.0456777953133633,0.0004594421386718,0.0011861038208007,0.000414924621582,0.0007185363769531,0.0009251022338867,0.0006152725219726,0.0013222503662109,0.0005143356323242,0.0013479614257812,-0.0002004241943359
1,3,0,1,0,0,0,0,-10.40486950943086,43.54327496602305,63.25262271770156,17.125279447491017,-10.613672708038282,0.6789476147738281,-31.783126580204687,-128.5325152018125,-101.4311551442539,6.683729591251954,-15.148148480649882,95.74057241255888,28.0,-132.19100999278515,-25.883747594919924,-53.0643054443539,7.216439255821095,-166.74679985283555,-13.906438495400383,6.385227089709375,-12.084731762093355,-26.921589483138284,35.75927833510391,-38.14376779448923,3108.7381946381893,-0.0002600625746093,-0.0008464926210937,0.0002625975511718,-0.0001501914941406,-0.000859553756875,0.0001398646878906,0.0013486125808593,-0.0015727354574218,0.0023027588699218,0.0020939968640625,0.0002458794649765,0.0023869610122899,0.0035052490234375,0.0056458663940429,-0.0248740005493164,-0.0152723693847656,0.0308112335205078,0.0082059478759765,-0.0052190017700195,0.0271375656127929,-0.0023575210571289,-0.0090239715576171,0.001855899810791,0.1066529945033352,-0.000112190246582,-0.0001773834228515,-1.644134521484375e-05,-4.24957275390625e-05,-7.129669189453125e-05,3.204345703125e-06,-9.090423583984374e-05,-0.0001409149169921,2.857208251953125e-05,-6.6986083984375e-05,-3.5761777343750104e-06,0.0003439680121093,-6.825270273437501e-05,-4.324539140625e-05,0.0002046458992187,0.0001879653884765,0.0002851537542968,0.0001789533099609,0.0001541587300781,0.000285744699414,0.0001525515521679,0.0138258136808172,-0.0068762969970703,-0.0157070541381835,-0.0166429901123046,-0.0022072601318359,0.0082441329956054,0.033600845336914,0.0348730850219726,0.0111361694335937,-0.007287254333496,-0.0160888671875,0.0023044509887695,0.2153824942183216,0.0008256149291992,0.0011397171020507,0.0007041549682617,0.0005327606201171,0.0007352447509765,0.0007408142089843,0.0014064025878906,0.0006055450439453,0.0014170837402343,0.0001283264160156
1,1,0,0,1,0,0,0,17.031776048128908,-71.49345160444804,-113.70303403920197,-194.4436614653867,-205.5260886733516,-106.92792304468672,-63.45013758084258,27.38907807731992,187.1060248719961,296.7999166722656,-22.721750073820708,171.3991921415527,21.0,1232.074780763414,1140.786773445842,692.7941958093782,847.7516499273124,1169.3679565116731,1534.2666153486816,1133.0919868776034,4.359093568273821,-536.3311199266016,-172.30591231561408,704.5856020009963,4378.942288997235,0.0002862812074218,-0.0002295685144531,7.959570859375e-05,0.0005050467470312,0.000406700286875,0.0001431154275,0.0003579830507812,0.0005844978679687,0.0005747452396093,0.0003125225230468,0.0003020919544374,0.0016148544673413,-0.0229972457885742,-0.0188212585449218,-0.0179903030395507,0.0105556488037109,0.0281487655639648,-0.0165052413940429,0.0384331130981445,-0.0141802978515625,-0.0048606872558593,-0.0196487808227539,-0.0037866287231445,0.1158118106985797,,,,,,,,,,,0.0001280720238281,0.0001114965871093,0.0001736344449218,0.0002052235666015,0.0001641832802734,0.0002372087402343,0.0001542518673828,0.0001879702107421,0.0001247350132812,0.0001442496498046,0.0001631025384179,0.0010718864203252,-0.0577679824829101,-0.0391165924072265,-0.0140479278564453,-0.0021216583251953,0.0560000610351562,0.0006116104125976,0.0424010467529296,0.0020982360839843,-0.0057037353515625,-0.0640094757080078,-0.0081656417846679,0.2615535539439387,,,,,,,,,,
0,2,0,0,0,0,0,1,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0148619842529296,-0.011752700805664,0.0140805435180664,0.0042905044555664,-0.0360556411743164,-0.0022927093505859,0.0356024169921875,0.0054898071289062,-0.0059465026855468,0.0055862808227539,0.0023863983154296,0.1290746753094702,,,,,,,,,,,,,,,,,,,,,,,-0.0025823593139648,-0.0157765579223632,-0.0047170639038085,-0.002318992614746,0.0114686203002929,0.018995132446289,-0.011078872680664,-0.0063924026489257,0.0053828811645507,-0.0021585845947265,-0.0009178199768066,0.1494528103402132,,,,,,,,,,
0,1,0,0,1,0,0,0,417.4397080813672,383.5167380416797,281.15806155053514,49.60065260471562,-120.27632299957187,-85.23083833519297,-23.359260040335155,20.994014176635936,62.87333376104609,104.4683208795168,109.11844077203963,203.9597669247572,1.0,-7.551201343617967,-20.18639243564649,-7.82688857040664,-7.548200230254688,13.071097352871096,26.26663431499453,9.207836499421877,19.38537252123672,-2.445288683177344,-15.540799228695704,0.6832170196725409,675.7884797567132,0.0006559832726562,0.0002129565617187,0.0004501872460937,0.0002336200996093,0.0004994610492187,0.0002240316894531,0.0003605111257812,0.0003291293625,0.0002158899863281,0.0005306436984375,0.0003712414091796,0.0019926365385994,-0.0004356002807617,-0.0324784088134765,0.0040741729736328,0.0450480270385742,0.009932632446289,-0.0522119140625,-0.0161381530761718,0.0455233764648437,0.0426560974121093,-0.0651939010620117,-0.0019223670959472,0.1964148874861041,,,,,,,,,,,0.0001125142414062,0.0001353096867187,0.0001403077878906,0.0001324394642578,0.0001157360439453,0.0001470717792968,0.0001268299167968,0.0001333712701171,0.0001366525292968,0.0001237147859375,0.0001303947505664,0.0004172948210845,-0.0096399688720703,0.0051843643188476,-0.0036620712280273,0.0033252716064453,-0.0046843338012695,0.0131599807739257,0.0082733154296875,-0.0090421676635742,-0.0036439895629882,-0.0053291702270507,-0.0006058769226074,0.1353525290357445,,,,,,,,,,
0,0,0,0,0,0,0,1,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0235130310058593,-0.0141440963745117,-0.008421630859375,0.0437472534179687,-0.0350723648071289,-0.0076463317871093,0.0014703750610351,0.0107989883422851,-0.0009891128540039,-0.0160570907592773,-0.0049827041625976,0.2076364954808566,,,,,,,,,,,,,,,,,,,,,,,-0.0052259445190429,-0.0068017578125,-0.0034630966186523,0.0077567291259765,0.0020896530151367,-0.0090625381469726,0.0110931015014648,-0.00724365234375,0.021579360961914,-0.0287543487548828,-0.0018032493591308,0.1200338304726577,,,,,,,,,,
1,2,0,0,1,0,0,0,-95.02560370028633,-56.5181872702414,-146.19830825836328,-97.12557632441796,-63.13339481654843,-24.752492276642187,-57.60721756974844,-63.34984254985976,-75.56113376901914,2.9393922893128908,-67.6332364245814,61.815454072368944,4.0,117.44075902378634,-32.640814431491414,-132.76575480035507,-144.1078498724293,-83.0640246407457,-349.8590556857375,-258.83064453372856,-358.57326242475,-392.0612950586727,-557.2793265811406,-219.1741269005265,4170.18474549865,0.0013666798671875,0.0013668531800781,-8.727182265624999e-05,0.0012255416855468,0.0009442432976562,0.0013456069816406,0.002630140659375,0.0010793433234375,0.0013851790925,-0.00154869246875,0.0009707623796015,0.0023525093733552,0.0186038970947265,-0.011740608215332,0.0036415100097656,0.0109014892578125,-0.0037612152099609,0.0141295623779296,-0.0087753677368164,-0.022844009399414,0.0170137405395507,-0.0040684509277343,0.0013100547790527,0.0501431864274344,,,,,,,,,,,0.0002132247626953,0.0002522577476562,0.00022606461875,0.0002733354839843,0.0002193482814453,0.0001989997320312,0.0003459267921875,0.0001648478162109,0.0002835044035156,0.0003257762886718,0.0002503285927148,0.0010275061386854,-0.0142784881591796,-0.0078416061401367,0.0228261184692382,0.00829345703125,0.0231047821044921,0.0074959564208984,-0.0107145690917968,-0.0368207168579101,0.0064081573486328,0.0080022811889648,0.0006475372314453,0.1509656334411415,,,,,,,,,,
0,1,0,0,1,0,0,0,148.4986608913789,-55.72896803928516,-173.38789635402773,-150.25341800557382,-61.6336129288875,73.1582654228832,105.51963392974804,43.77305325180742,-2.016351044780469,-22.71111722114844,-9.478175009788554,146.74248320927546,19.0,36.66992418198906,8.336396675933983,-27.078349676375392,0.6265087799089849,-18.568154692589843,-8.696412795274998,14.265986786607812,36.60029200247149,21.34257624740078,5.142671058180859,6.864143856825266,938.6073065920356,0.0005154688179687,0.0003123417859375,0.0004273834695312,0.0002039210632812,0.0004690265324218,0.0001540338894531,0.0002855213785156,0.0004632758628906,0.0002410774222656,0.0005189721152343,0.0003591022337499,0.0019973913701368,-0.0230730819702148,0.0408173370361328,0.0291076278686523,-0.0060015869140625,-0.0254378509521484,-0.0005371475219726,-0.0024416732788085,0.0375492095947265,0.0251722717285156,-0.0605138778686523,0.0014641227722167,0.178092374410998,,,,,,,,,,,0.000107874471289,0.0001228791132812,0.0001221943361328,0.0001155846173828,0.0001243479146484,0.0001329299449218,0.0001368430910156,0.0001553549476562,0.0001573179416015,0.0001775523105468,0.0001352878688476,0.0004072075773076,0.0043719863891601,-0.0064107513427734,-0.0100861358642578,0.0041244506835937,0.0001922607421875,0.0016212844848632,0.0132231903076171,-0.0012151718139648,-0.0115531539916992,0.0121282196044921,0.0006396179199218,0.170551718231798,,,,,,,,,,
1,4,0,1,0,0,0,0,29.26767508764375,-54.23272411796992,-152.9130842890625,-59.86469287993867,-30.250144668206254,59.480013274339456,106.24643332376368,137.54195784738204,148.72455373071915,94.45192718975468,27.84519144984254,133.7105432274594,8.0,89.46497042610547,315.3975669210629,292.9391306097914,222.42510584120316,180.9086205001293,299.9866348380364,94.72349280840508,108.0928388284672,28.21467507186602,71.37704669779767,170.35300825428646,3927.0857692982177,-0.0003064530908593,0.0008550694273437,0.00056051083125,0.0010790857539062,0.0005148099204687,-0.0003034917211718,0.0046013829496093,0.0006465539015625,-0.0010767224851562,0.0027234909734375,0.000929423646039,0.0029198514576761,-0.0044956970214843,-0.0174085998535156,-0.0080580902099609,-0.011484031677246,0.0084312438964843,0.0243889999389648,0.0053847503662109,-0.0023713302612304,0.001704978942871,-0.0077421951293945,-0.00116499710083,0.1011960539268354,-0.0001112365722656,-1.9073486328125e-07,-0.0001564407348632,-7.28607177734375e-06,-8.670806884765625e-05,-6.595611572265625e-05,-5.321502685546875e-05,-1.255035400390625e-05,-0.0001648330688476,-2.01416015625e-05,0.0001532255855468,0.0002393600402343,0.0001287069046875,0.0002180274242187,0.0001284182359375,-7.189968632812503e-05,0.0003121748541015,0.00035501829375,-4.079689648437501e-05,0.0002558340539062,0.000167806880957,0.0130832419019714,0.0035150146484375,-0.0173378753662109,-0.0394561004638671,-0.0211109542846679,0.0424205017089843,0.0496986389160156,-0.0016994857788085,-0.0170065689086914,0.0135536575317382,-0.0152391815185546,-0.0002662353515625,0.2319945958796951,0.001107063293457,0.0002545547485351,0.0015061950683593,0.000888442993164,0.0011116409301757,0.0004363632202148,0.0008838653564453,0.0003687667846679,0.0012451171875,0.000701560974121
0,0,1,0,0,0,0,0,-327.09169009085934,-293.41236590031247,-200.591257248375,8.222555464806641,157.46089852142774,169.87312728279295,222.9580395326016,259.2313249132461,191.2027057260937,134.20297041663594,32.205630861805766,228.83484435642265,4.0,11.261171579670703,23.487094049192187,22.44589984897188,41.290422981892974,20.733989116423047,-0.711316579911329,30.015342095650784,37.55751892204609,36.557542128046485,1.8443215943425784,22.44819857363253,942.5408895022824,-0.0023087026542968,-0.0023849363207031,-0.0024191344195312,-0.0022750104605468,-0.0022965814707031,-0.0022676914804687,-0.002295468496875,-0.0023029323585937,-0.0023175183367187,-0.0022913020351562,-0.0023159278033593,0.0016911626268318,0.0324161911010742,-0.032118911743164,0.0111394500732421,0.0198516082763671,-0.0211348724365234,0.0335733795166015,-0.0138517379760742,-0.0269037628173828,0.0132949066162109,0.0188907241821289,0.003515697479248,0.1787852896330939,-6.122589111328125e-05,4.61578369140625e-05,-0.0001139831542968,-4.352569580078125e-05,-0.0001633071899414,1.33514404296875e-05,-8.3160400390625e-05,3.055572509765625e-05,-0.0002383804321289,-1.79290771484375e-05,-0.0015287120953125,-0.0014426128382812,-0.0015551031933593,-0.0014513030476562,-0.0014572322460937,-0.0015402241457031,-0.0012987935054687,-0.0013486277039062,-0.001601842409375,-0.0013775193761718,-0.0014601970561328,0.0063834494197694,-0.0070560836791992,-0.0016438293457031,0.0111478042602539,-0.0148152542114257,0.0143757629394531,0.0105502319335937,-0.0164106750488281,0.0072939682006835,-0.0104763793945312,0.0176527404785156,0.0010618286132812,0.094256455071631,0.0014709091186523,0.0001568603515625,0.0012383270263671,0.0007058715820312,0.0011079025268554,0.0006449890136718,0.0008132553100585,0.0007637023925781,0.0004745483398437,0.0012381744384765
1,0,0,0,0,0,1,0,116.91567659054374,-344.240118733318,-582.837480730507,-1404.1004217397265,-1401.8489799299218,-1167.3492464411718,-1643.4481485207812,-1581.3029148371093,-1247.2788266470702,-1543.0105562232814,-1079.8501017212343,756.5875939835053,21.0,57.63070996121719,193.55460282054648,141.76278991760626,47.46872224895429,286.0510045890289,22.913115485675775,49.81900776494648,-72.54864005000859,-10.617156211780468,-133.17942931842774,58.28547272077586,3392.417055613827,-0.0033447819046875,0.0011672865013281,0.000898647111875,0.0049734427675781,0.0022903508183593,-0.0004246751804687,0.0026397307966406,0.0034550648531249,0.000724223915625,-0.0001547381982812,0.0012224551481093,0.0031933199110094,0.0051963806152343,0.0039781188964843,-0.0130489349365234,0.0385640716552734,-0.0106621932983398,-0.009543113708496,0.0179870986938476,-0.0190644836425781,0.0124359130859375,-0.0160226440429687,0.0009820213317871,0.0769449991514466,-3.208160400390625e-05,-4.962921142578125e-05,-0.0001103591918945,-1.9683837890625e-05,-4.734039306640625e-05,-6.984710693359375e-05,-3.997802734375e-05,-9.3841552734375e-05,-0.0001359176635742,-4.985809326171875e-05,0.000324267378125,2.7368265625e-05,0.0003191764035156,0.0001361040859375,-1.2533984374999992e-06,0.0001466647884765,9.24372296875e-05,7.896533710937496e-05,2.964992343749999e-05,0.0003003635003906,0.0001453743513867,0.0148402169891228,-0.0444749450683593,0.0491689682006835,-0.0034198760986328,0.0372747802734375,0.009261131286621,0.009869384765625,-0.0044311141967773,-0.002975959777832,-0.0125625228881835,-0.0304636001586914,0.000724624633789,0.2245351788747294,0.0007167053222656,0.0010878372192382,0.0005423736572265,0.0010048294067382,0.0007629776000976,0.0005241394042968,0.0009663772583007,0.0005298233032226,0.0013714981079101,0.0003787231445312
0,1,1,0,0,0,0,0,176.90660459449686,183.28969627139844,184.5006284673047,118.87577318623282,40.07954262881406,-28.292038180282425,-99.57476519222853,-176.64443653057813,-203.37693199666015,-272.84660914476564,-7.708253589626802,176.78056794032452,2.0,21.255352455183203,-9.643327390589452,21.88060534041133,-10.56773364986992,0.2998984277371112,5.865747428030078,-7.76057677146836,40.28307110717695,-13.272278042478908,12.78477853169961,6.112553743583166,863.4554530786672,0.0019130119089843,0.0018103162847656,0.0021220665710937,0.0017411407777343,0.0021057349515625,0.0016783449183593,0.0020158949746093,0.001765412215625,0.0019274028691406,0.0017471025546875,0.0018826428026562,0.001988317880561,0.003957176208496,0.0039358520507812,-0.0066277694702148,0.0241303634643554,0.0047168731689453,-0.018904914855957,0.024578628540039,0.0383728790283203,-0.0396184539794921,-0.028355369567871,0.0006185264587402,0.1521732178796451,-0.0001515579223632,-2.46429443359375e-05,-0.000119285583496,-6.755828857421875e-05,-6.198883056640625e-05,1.8310546875e-06,-2.613067626953125e-05,-0.0001515197753906,-0.0001211547851562,-2.170562744140625e-05,0.0004326940113281,0.0004381226615234,0.0004212263863281,0.000411196486914,0.0004033767316406,0.000406043518164,0.0003859186683593,0.0004125360207031,0.0004288328236328,0.0004659494398437,0.0004205896748437,0.0005417983264213,-0.0114052200317382,0.0052389526367187,-0.0035392761230468,0.0247800827026367,-0.0243695449829101,0.0110268783569335,0.000947036743164,-0.0186765670776367,0.0017582702636718,0.0492668151855468,0.0035027427673339,0.1573881786948161,0.0012532043457031,0.0007901763916015,0.0004628372192382,0.0008787155151367,0.0002151489257812,0.0016698837280273,0.000501480102539,0.0016637802124023,0.0004146575927734,0.0011854171752929
1,3,0,1,0,0,0,0,120.87131262308203,230.95011622097653,187.72422133179683,111.12611037917188,85.67192641835781,1.4197093409285155,35.03345479475703,64.3874570472789,98.72702263690078,99.3459140548789,103.52572448481293,78.52091229022399,9.0,-45.28567933180665,46.43285980236289,279.05723302130434,221.06774133457384,261.7716597156532,487.93629962212617,407.497534596302,356.9822477406277,336.0299863929609,252.6180455318184,260.4107928425923,3199.5795414552217,0.0002207975523437,-0.0002846256722656,-0.0010349906764062,-0.0006089474941406,-0.0002616434234375,0.0001912093513281,0.0007878536023437,0.0008208807032812,0.0001721398964062,5.946373234375e-05,6.213757179687535e-06,0.0015399190674957,-0.0117438888549804,0.0162540817260742,0.0076673889160156,0.0231371688842773,-0.0077180480957031,0.0048968505859375,-0.0148834228515625,-0.012886848449707,-0.0155657577514648,0.0081573486328125,-0.00026851272583,0.1102300335958166,-4.589080810546875e-05,-6.671905517578124e-05,-7.6904296875e-05,-3.7689208984375e-05,-0.0001392745971679,-1.6632080078125e-05,-5.657196044921875e-05,-8.243560791015625e-05,-0.0001087951660156,-8.78143310546875e-05,-2.3904643359374998e-05,6.619620624999999e-05,0.0001884333015625,9.2536632421875e-05,0.00015585859375,0.0001652507863281,0.0002205481394531,0.0003233155644531,-0.00015533199375,0.0004156212394531,0.0001448523826562,0.0140696833855772,0.004835205078125,0.0271010208129882,0.0155073547363281,0.0338755798339843,0.0087327194213867,-0.0188937759399414,-0.031595115661621,-0.0076280975341796,-0.0226405715942382,-0.017157974243164,-0.0007863655090332,0.2284163088480925,0.0011470413208007,0.0010993576049804,0.0006903839111328,0.0008841323852539,0.0005706787109375,0.0010808181762695,0.0004972839355468,0.0012561798095703,0.000256233215332,0.0014038467407226
0,3,1,0,0,0,0,0,-14.192515310966405,43.19854435995117,34.19495674462773,-47.697341940378514,-115.652421966959,-191.5416760686641,-287.0891985325781,-184.7489700088582,-20.10110882494414,58.96129053132265,-72.46684410174468,127.50326765264448,14.0,-64.07334097243164,-46.09556444344062,-43.39574519929375,-43.47201813336484,-67.93443081588555,-37.612922212099605,-66.2142829792918,-58.02913393268789,-64.49387973115664,-27.558687188360157,-51.888000560801245,671.0744241393825,0.00031496048125,0.0007111175371093,0.0001985767722656,0.0005700578152343,0.0004030604410156,0.0006041912425781,0.0002524078972656,0.0006206957085937,0.0002604789085937,0.0003276259917968,0.0004263172795703,0.0019694941092303,-0.0307274627685546,-0.0824586486816406,-0.0288471984863281,0.0673809051513671,0.0883096694946289,0.0372456359863281,-0.079779052734375,-0.1010978698730468,-0.0389292526245117,0.1058375930786132,-0.0063065681457519,0.5132874524171626,-9.60540771484375e-05,-4.2724609375e-06,-0.0001022720336914,-5.512237548828125e-05,-7.930755615234375e-05,-1.36566162109375e-05,-7.923126220703125e-05,-8.99505615234375e-05,-6.1798095703125e-05,-8.449554443359374e-05,0.0001900335121093,0.0001865111515625,0.0002135507566406,0.0002449571628906,0.0002538549386718,0.0002802190199218,0.000261424011914,0.0002437770683593,0.0002282022904296,0.0002134378197265,0.0002315967732226,0.0004302093132406,0.0159241867065429,0.041691780090332,0.0121373748779296,-0.0293189620971679,-0.0477991867065429,-0.0160175704956054,0.0438508605957031,0.0682524490356445,0.0189113235473632,-0.0630493545532226,0.0044582901000976,0.3165710122530305,0.0014850616455078,0.0007862091064453,0.0007191848754882,0.0009066009521484,0.0005347824096679,0.001431655883789,0.0003229904174804,0.0013482284545898,0.0002518844604492,0.001506233215332
0,0,0,0,1,0,0,0,10.910209589316404,11.118128296558202,14.12363079990586,6.920678576551173,10.80391265073125,10.310303152317188,10.449199924686718,12.966905303164843,11.83908372864414,12.092995999851173,11.153504802172698,24.26499087953473,28.0,-5.195424435642578,16.32347234448125,19.372953027910548,7.371156137117578,7.42124916050039,6.777574554020314,15.642890449201172,12.537378371713672,-0.5314414368230465,-4.411623453609765,7.530818471886955,218.61377837555327,0.0002895767121093,0.0003544277960937,0.0003160038015625,0.0003033639011718,0.0003399693304687,0.0003300004335937,0.0003317532664062,0.0002514091492187,0.0003166536140625,0.0003124752296875,0.0003145633234375,0.0015556116480458,0.0016383361816406,-0.0079190826416015,0.0171590042114257,-0.0259439468383789,0.0199431991577148,0.0050658416748046,0.0030715179443359,-0.0043354797363281,-0.0162376403808593,0.0179977798461914,0.0010439529418945,0.1855314502281344,,,,,,,,,,,0.0002002015152343,6.7129919140625e-05,0.0002232680035156,0.0002192065054687,1.0087407031250003e-05,-4.3630399218750005e-05,4.561175390625e-05,-2.00315859375e-05,5.92851337890625e-05,0.0001560562777343,9.171845306640624e-05,0.0033130913044246,0.0140749740600585,-0.0182468795776367,0.0165778732299804,-0.0044102478027343,0.0095891571044921,-0.0089290618896484,0.0114250564575195,-0.0061526489257812,-0.0110120773315429,0.0152927780151367,0.0018208923339843,0.103654106702985,,,,,,,,,,
0,2,0,0,1,0,0,0,656.6568459911329,639.3138291959765,525.6136958093359,254.93866598872265,-62.38694707291914,-284.5829599569531,-525.4496115477734,-646.0025016571484,-632.7863647864453,-453.4606179837109,-52.81459660197821,511.7009634328525,5.0,12.878259963878516,3.621969452169922,3.115100842415625,8.026164729940234,33.9083905839539,0.1835255364624999,9.73587252486914,0.4378218627132817,10.425393902175,11.630723370453516,9.396322276903163,263.92484004003893,0.0004592259921875,0.0002290672273437,0.0005928589546875,9.7049462890625e-05,0.0004731172417968,0.0003049404691406,0.0005133850683593,0.0001522909304687,0.0005028733804687,0.0001750433234374,0.0003499852050781,0.0019659798846792,-0.0380502700805664,-0.0196973037719726,0.0364073181152343,-0.0089467239379882,0.0234686279296875,-0.0225526809692382,-0.0511326599121093,0.0627254867553711,0.0458280944824218,-0.1072272872924804,-0.007917739868164,0.2481990747036876,,,,,,,,,,,0.0001372444498046,0.0001436835832031,0.0001352456419921,0.0001377513140625,0.0001346017851562,0.0001234095433593,0.0001264928808593,0.0001294217429687,0.000132726278125,0.0001346282992187,0.000133520551875,4.362230709960578e-05,0.0233909225463867,0.0060836791992187,-0.0104912567138671,0.0006620407104492,-0.0122573089599609,0.0125455856323242,0.0429866409301757,-0.0612899780273437,-0.0205128097534179,0.0837086868286132,0.0064826202392578,0.2028542386125865,,,,,,,,,,
0,1,0,1,0,0,0,0,-68.50598641222969,-88.96506716235976,-122.78587842099884,-195.2028395714844,-131.90192282617812,-24.01210961774101,45.05117522206054,-12.848783016371092,-8.889577429832421,-27.999998003752346,-63.6060987238887,103.49209074836467,17.0,13.209403901159764,9.664197039701952,10.657501157850389,30.319284476675392,-24.914292736045702,19.233497111598822,20.702381653392187,4.72181304138789,3.362947968071096,-1.1267470639054673,8.582998654988632,1836.008999900128,0.0005003549621093,0.0001528908152343,0.0005947119699218,6.28027421875e-05,0.0006047373851562,0.0002541817035156,0.0004572229894531,0.0001654652355468,0.0005916445984375,0.0001668547910156,0.0003550867192578,0.0019936832695649,0.028048973083496,0.0218635177612304,-0.0738031387329101,-0.0012679290771484,0.0302632141113281,0.0222842025756835,-0.0151932907104492,0.003167610168457,0.0027519989013671,-0.0129616165161132,0.0005153541564941,0.1667061143575648,-4.96673583984375e-05,-7.38525390625e-05,-0.0001079559326171,-7.5225830078125e-05,-2.76947021484375e-05,-4.3182373046875e-05,-7.900238037109375e-05,-9.052276611328124e-05,-2.62451171875e-05,-0.0001005172729492,0.0001820005945312,0.0001485364507812,0.0001406928326171,0.0001170366064453,0.0001269081980468,8.884866035156251e-05,0.000115452427539,0.0001236307390625,0.0001480980207031,0.0001509619664062,0.0001342166496484,0.0011639742135891,-0.01071044921875,-0.0100783538818359,0.0391679763793945,-0.0039607620239257,-0.0073250198364257,-0.0105887985229492,-0.0018892288208007,0.0087560272216796,0.002076187133789,0.0216778945922851,0.002712547302246,0.154204935931658,0.0006152725219726,0.0013222503662109,0.0005143356323242,0.0013479614257812,-0.0002004241943359,0.0010456085205078,0.0007154083251953,0.0013734054565429,0.0008339309692382,0.0011413955688476
0,2,0,0,0,1,0,0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0432327651977539,0.0713744354248046,0.0234072494506835,-0.0685784530639648,-0.0212820053100585,0.0666460037231445,0.0089998245239257,-0.0404468154907226,-0.0079271697998046,0.0406108474731445,0.0029571151733398,0.2442246406056497,-8.739471435546875e-05,-7.785797119140625e-05,-6.85882568359375e-05,-4.306793212890625e-05,-4.0283203125e-05,-0.000120506286621,-4.058837890625e-05,1.86920166015625e-06,-0.0001065063476562,-0.0001090240478515,,,,,,,,,,,,,0.0211833190917968,-0.0501980209350585,-0.0098762130737304,0.0481570816040039,0.01224853515625,-0.0502084350585937,0.0148356628417968,0.0200041961669921,0.0023857116699218,-0.0273860168457031,-0.0018854179382324,0.1983689489693181,0.0006763076782226,0.0006044769287109,0.0008790969848632,0.0007122039794921,0.0015395355224609,0.0003339004516601,0.0011774444580078,-0.000104751586914,0.0015717697143554,0.0008369827270507
1,2,0,0,0,0,0,1,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0184153747558593,-0.0147464752197265,-0.0068446731567382,0.0311530685424804,-0.0415320968627929,0.011100959777832,0.0113525772094726,-0.0218089294433593,0.028544578552246,0.0017990493774414,0.0017433433532714,0.0719008238107875,,,,,,,,,,,,,,,,,,,,,,,-0.006212043762207,0.0292973709106445,-0.021038818359375,0.0103958892822265,-0.028461685180664,-0.0185757446289062,-0.0159318923950195,0.0503736877441406,0.027265510559082,-0.0180513763427734,0.0009060897827148,0.1851504994810047,,,,,,,,,,
